policy_id,insured_name,naics_code,naics_description,state,territory,employees,payroll,revenue,years_in_business,prior_claims,coverage_limit,deductible,latent_risk_factor,industry_risk_factor
POL003142,Insured DIWYIUWZ,236220,Construction,WA,West,64,7513142.06,29228497.31,6,1,5e+06,10000,1.4913,1.35
POL003143,Insured EUJCXYIU,541330,Engineering Services,AZ,West,11,911956.39,3211537.54,33,2,1e+06,5000,1.0231,0.85
POL003144,Insured AUZRKDXA,722511,Restaurants,NY,Northeast,11,545696.68,2425122.07,16,0,1e+06,1000,0.6764,1.15
POL003145,Insured BRCXHVDO,611110,Schools,PA,Northeast,24,1245886.72,1912612.54,7,0,1e+06,2500,0.7689,0.9
POL003146,Insured RIIAMBIW,812112,Beauty Salons,NY,Northeast,12,1201283.22,4434851.97,17,2,2e+06,5000,1.1616,1.1
POL003147,Insured URJKYJYG,621111,Physician Offices,AZ,West,27,1608585.24,6188671.35,5,2,1e+06,10000,0.8632,0.95
POL003148,Insured TTXFXVOF,621111,Physician Offices,AZ,West,85,3956882.26,16955346.07,12,1,2e+06,5000,0.7604,0.95
POL003149,Insured CWEOUVAM,812112,Beauty Salons,NY,Northeast,77,7876194.08,19588744.26,27,1,5e+06,10000,0.8717,1.1
POL003150,Insured YCUVMMNB,722511,Restaurants,WA,West,21,1052370.94,3292284.73,9,0,2e+06,1000,0.9279,1.15
POL003151,Insured PAELGYNK,722511,Restaurants,IL,Midwest,7,705384.64,1630222.73,5,1,1e+06,1000,1.7652,1.15
POL003152,Insured KWZPGUIH,812112,Beauty Salons,IL,Midwest,12,964752.36,2744265.64,13,0,2e+06,2500,1.1456,1.1
POL003153,Insured HDCCMZBA,541330,Engineering Services,WA,West,41,3849852.1,13396814.91,12,1,1e+06,5000,1.5026,0.85
POL003154,Insured AXPOMPXB,621111,Physician Offices,NC,South,11,927481.6,2345822.4,8,1,2e+06,25000,1.1527,0.95
POL003155,Insured KOLZEDSF,541330,Engineering Services,NC,South,16,1985345.99,5645643.4,11,1,5e+06,10000,0.7423,0.85
POL003156,Insured KZBEEPUH,236220,Construction,CA,West,53,5023032.58,14615287.53,11,2,2e+06,1000,0.6204,1.35
POL003157,Insured UDBPFMGJ,621111,Physician Offices,NY,Northeast,7,778308.72,1423769.19,46,0,2e+06,1000,1.4113,0.95
POL003158,Insured VQHHPKVF,236220,Construction,WA,West,46,2298468.43,8695634.1,8,1,1e+06,10000,0.6719,1.35
POL003159,Insured AMXKSSQW,621111,Physician Offices,NC,South,21,948578.53,3193637.62,12,1,1e+06,2500,0.95,0.95
POL003160,Insured UZFNZALU,812112,Beauty Salons,CA,West,68,2766451.2,11214441.77,3,0,1e+06,5000,0.6676,1.1
POL003161,Insured UNSFNSMF,722511,Restaurants,TX,South,22,2199850.97,5245885.16,10,0,1e+06,5000,1.2439,1.15
POL003162,Insured LUSGHHYU,722511,Restaurants,GA,South,17,1088171.76,4312761.12,15,1,1e+06,10000,1.0328,1.15
POL003163,Insured OWKXFSHI,236220,Construction,FL,South,32,3841584.65,10086961.25,16,2,5e+06,2500,0.7998,1.35
POL003164,Insured ICUYZMMA,611110,Schools,PA,Northeast,8,728674.18,1331202.53,16,0,2e+06,1000,0.6053,0.9
POL003165,Insured DDVJSYIN,812112,Beauty Salons,WA,West,43,4149247.83,10865353.15,17,0,5e+06,10000,1.2451,1.1
POL003166,Insured SWXDEUQM,722511,Restaurants,NC,South,23,1138037.38,2316640.89,6,2,2e+06,5000,1.4032,1.15
POL003167,Insured YNRKRMRK,812112,Beauty Salons,CA,West,95,11621397.66,25502145.4,30,2,5e+06,10000,1.2506,1.1
POL003168,Insured KHDCRPDF,722511,Restaurants,CA,West,55,3980137.44,9567434.63,10,1,2e+06,1000,1.2195,1.15
POL003169,Insured LYZTBIEU,812112,Beauty Salons,AZ,West,35,3668172.34,15087444.97,6,2,1e+06,2500,0.9457,1.1
POL003170,Insured YMTIXZQA,812112,Beauty Salons,CA,West,45,3241216.93,8167191.16,16,2,2e+06,2500,1.7434,1.1
POL003171,Insured UYALKJIM,722511,Restaurants,CA,West,31,1585505.65,6744602.15,13,1,1e+06,5000,1.3472,1.15
POL003172,Insured AGMZHHTS,452319,Retail,AZ,West,81,8740262.39,25311619.59,17,1,2e+06,25000,1.035,1.05
POL003173,Insured DCLGCXED,541330,Engineering Services,CA,West,12,1492215.11,6013363.03,19,1,2e+06,5000,1.301,0.85
POL003174,Insured CCYMQGXT,452319,Retail,TX,South,15,1110657.91,2094131.01,9,0,1e+06,5000,1.0987,1.05
POL003175,Insured GUDJQLDW,541330,Engineering Services,IL,Midwest,55,6397653.05,27192003.84,18,0,2e+06,25000,1.6098,0.85
POL003176,Insured PCWMJZDH,812112,Beauty Salons,PA,Northeast,29,2185551.38,5342414.22,10,1,1e+06,5000,1.1171,1.1
POL003177,Insured KYYHSMTD,722511,Restaurants,IL,Midwest,108,9795539.93,19740667.36,36,2,2e+06,1000,1.5235,1.15
POL003178,Insured MLTMFEMB,611110,Schools,NC,South,66,4066923,9814816.46,12,0,2e+06,5000,1.0667,0.9
POL003179,Insured HJQZSDNA,236220,Construction,FL,South,16,635112.67,1154164.47,6,0,1e+06,5000,1.3034,1.35
POL003180,Insured YDAGDTRO,722511,Restaurants,AZ,West,23,993265.9,2795193.13,16,0,2e+06,2500,0.8237,1.15
POL003181,Insured ZTVBBWPL,611110,Schools,FL,South,25,2511523.73,8135429.38,6,1,1e+06,2500,0.8664,0.9
POL003182,Insured YCTDYEUZ,722511,Restaurants,GA,South,38,4136080.62,14285636.33,13,0,1e+06,5000,0.8958,1.15
POL003183,Insured OYBKYSAC,541330,Engineering Services,WA,West,60,6307422.41,25287204.36,8,0,2e+06,5000,1.1751,0.85
POL003184,Insured EJPFQIAM,236220,Construction,WA,West,25,2846228.75,6161691.36,16,3,1e+06,2500,0.9717,1.35
POL003185,Insured UMAPWLHD,452319,Retail,IL,Midwest,27,3191179.28,6324473.4,23,0,1e+06,2500,1.0756,1.05
POL003186,Insured KCFDNEBQ,452319,Retail,AZ,West,22,2416759.93,5503521.9,6,1,5e+06,25000,1.0064,1.05
POL003187,Insured ZZEBTSVN,611110,Schools,CA,West,11,509711.56,1935563.03,10,0,2e+06,1000,1.7741,0.9
POL003188,Insured QREHIRQW,722511,Restaurants,TX,South,18,1105214.34,4682143.75,24,1,1e+06,5000,1.8316,1.15
POL003189,Insured HMZURDAL,621111,Physician Offices,GA,South,32,2624445.24,7548362.09,16,2,1e+06,1000,0.8892,0.95
POL003190,Insured PMVQFHSK,236220,Construction,NY,Northeast,119,7248227.28,20837394.09,16,1,1e+06,5000,0.8357,1.35
POL003191,Insured GEERAFNI,611110,Schools,CA,West,5,621611.37,1083866.92,5,1,1e+06,10000,0.8468,0.9
POL003192,Insured GHSYSLQV,541330,Engineering Services,AZ,West,43,4484098.82,8104464.43,6,0,1e+06,5000,1.3246,0.85
POL003193,Insured LGJEKRFC,452319,Retail,AZ,West,35,2436148.57,7697653.86,13,0,1e+06,5000,0.5817,1.05
POL003194,Insured DWQVRFQP,236220,Construction,AZ,West,13,801083.38,1599592.8,6,0,1e+06,5000,0.8538,1.35
POL003195,Insured LCIPQVZO,452319,Retail,IL,Midwest,20,1227927.18,4684155.21,19,3,1e+06,10000,0.7744,1.05
POL003196,Insured TOVTKNJH,611110,Schools,NC,South,50,5610926.69,14637899.57,10,0,5e+06,1000,0.8403,0.9
POL003197,Insured QPZHSJUZ,621111,Physician Offices,CA,West,120,7940848.33,16650232.14,12,0,2e+06,1000,1.0946,0.95
POL003198,Insured JDUDQVJY,452319,Retail,GA,South,36,3945009.34,8110221.49,10,1,5e+06,1000,0.9531,1.05
POL003199,Insured IUWLNTWR,611110,Schools,CA,West,29,1654764.96,6414397.46,16,1,1e+06,25000,1.1186,0.9
POL003200,Insured KHZOFHYT,611110,Schools,GA,South,34,4046851.08,15160122.61,32,2,2e+06,5000,0.7653,0.9
POL003201,Insured LLWCSRKA,541330,Engineering Services,PA,Northeast,14,1436688.62,4550095.29,8,1,1e+06,1000,1.69,0.85
POL003202,Insured YWMRSOEO,541330,Engineering Services,FL,South,137,10225134.92,26632856.79,9,1,1e+06,2500,0.5058,0.85
POL003203,Insured ZCLUGHCB,722511,Restaurants,GA,South,32,2436782.48,4400056.25,11,0,2e+06,1000,0.9448,1.15
POL003204,Insured PQPCZLWT,621111,Physician Offices,FL,South,8,433175.7,1665441.88,18,1,2e+06,1000,0.7393,0.95
POL003205,Insured LLFKGCJY,236220,Construction,TX,South,32,3170463.03,13135566.24,13,1,5e+06,2500,1.4337,1.35
POL003206,Insured MNBZKVLC,541330,Engineering Services,AZ,West,14,1376284.55,2966962.56,8,1,1e+06,1000,0.9167,0.85
POL003207,Insured QADBOVCR,236220,Construction,AZ,West,23,2434641.12,7383109.49,3,1,1e+06,2500,1.5378,1.35
POL003208,Insured TRBOUMWN,452319,Retail,CA,West,38,1507886,3881735.38,6,2,2e+06,5000,1.3892,1.05
POL003209,Insured PHWWYZOI,452319,Retail,PA,Northeast,5,462001.83,1874439.26,32,1,1e+06,5000,1.1336,1.05
POL003210,Insured KXLBDOLZ,611110,Schools,WA,West,19,1609475.53,4248437.68,18,2,5e+06,5000,0.8532,0.9
POL003211,Insured GWZPRTXC,236220,Construction,WA,West,76,2930352.87,10252566.91,19,2,2e+06,5000,1.3958,1.35
POL003212,Insured JEFSEYZH,722511,Restaurants,TX,South,57,6670586.68,12156306.25,5,2,2e+06,2500,0.6749,1.15
POL003213,Insured PVZEIDWY,611110,Schools,TX,South,45,4298809.46,15585042.96,14,4,2e+06,1000,0.7637,0.9
POL003214,Insured LOCWHVQS,812112,Beauty Salons,PA,Northeast,9,789576.44,1840389.17,7,1,5e+06,5000,1.4897,1.1
POL003215,Insured TQRAMGEF,452319,Retail,NY,Northeast,20,2219205.59,7417738.66,14,0,2e+06,1000,0.9064,1.05
POL003216,Insured BZWTGUGG,621111,Physician Offices,NC,South,45,5484410.73,13806561.64,9,2,1e+06,1000,1.471,0.95
POL003217,Insured LQVXNXHB,621111,Physician Offices,WA,West,41,3826302.82,14245689.01,5,1,5e+06,1000,1.2095,0.95
POL003218,Insured HFMUTTJT,722511,Restaurants,GA,South,18,2207833.2,4193551.37,14,1,2e+06,5000,1.1307,1.15
POL003219,Insured PPRNEPOD,722511,Restaurants,FL,South,76,8759718.22,29727671.86,15,2,1e+06,2500,0.642,1.15
POL003220,Insured HUDKMCQL,236220,Construction,TX,South,16,884941.3,3648699.98,14,2,1e+06,1000,0.6128,1.35
POL003221,Insured AWSJQQKH,812112,Beauty Salons,TX,South,114,10887758.68,20440148.11,6,1,1e+06,5000,1.2804,1.1
POL003222,Insured UIQUUHXK,621111,Physician Offices,NY,Northeast,18,1940011.35,6501547,2,1,2e+06,25000,1.2442,0.95
POL003223,Insured VMDDLXWH,722511,Restaurants,FL,South,11,604762.29,1976416.84,20,1,1e+06,1000,0.9709,1.15
POL003224,Insured QIFMDXHP,611110,Schools,NC,South,39,2506127.85,7363284.48,11,0,1e+06,1000,0.7871,0.9
POL003225,Insured DXBRKRJJ,611110,Schools,GA,South,44,2487641.44,4112156.68,6,3,2e+06,1000,1.0799,0.9
POL003226,Insured XNJGPAMN,812112,Beauty Salons,CA,West,33,3119355.84,5386302.26,17,2,2e+06,5000,0.5991,1.1
POL003227,Insured TDNCCBFR,236220,Construction,TX,South,10,1117457.83,2742795.9,16,0,1e+06,2500,0.6737,1.35
POL003228,Insured ZQXUTFNO,541330,Engineering Services,IL,Midwest,13,1142001.28,2284206.11,10,4,1e+06,1000,1.4978,0.85
POL003229,Insured IIAZUTGH,452319,Retail,WA,West,29,3163676.4,10257538.33,26,2,5e+06,25000,1.0602,1.05
POL003230,Insured ISAPFFAJ,452319,Retail,PA,Northeast,20,2021569.65,7591102.17,14,0,1e+06,1000,1.3088,1.05
POL003231,Insured XGTWJNYY,236220,Construction,AZ,West,47,5819861.89,16242072.66,12,1,1e+06,25000,1.5169,1.35
POL003232,Insured WLMKBTRB,236220,Construction,TX,South,18,852549.12,3835741.03,21,1,5e+06,25000,0.8398,1.35
POL003233,Insured MCUDQYMB,722511,Restaurants,IL,Midwest,71,3131239.5,8521348.65,10,2,1e+06,5000,1.2085,1.15
POL003234,Insured INLWAKNO,611110,Schools,IL,Midwest,16,1598094.93,2654275.47,52,0,2e+06,5000,1.0011,0.9
POL003235,Insured QHJXZBCP,541330,Engineering Services,AZ,West,17,1466952.28,5789251.09,8,1,1e+06,10000,1.3581,0.85
POL003236,Insured OGLNKLCY,236220,Construction,NC,South,61,3646008.77,6110013.47,26,2,1e+06,2500,1.3049,1.35
POL003237,Insured WOXAMJZP,621111,Physician Offices,NC,South,49,4169541,8909657.23,18,0,5e+06,2500,1.1308,0.95
POL003238,Insured NKMLTAIM,611110,Schools,PA,Northeast,47,3605168.03,11002412.03,14,0,1e+06,5000,0.6831,0.9
POL003239,Insured PXYQMEUY,236220,Construction,PA,Northeast,6,719765.58,1991702.5,14,1,1e+06,5000,1.4535,1.35
POL003240,Insured JSWFNXFL,236220,Construction,IL,Midwest,25,1198934.27,3759113.81,2,2,5e+06,1000,0.9825,1.35
POL003241,Insured DEAPMMDS,722511,Restaurants,WA,West,10,1108837.39,3064018.11,7,3,5e+06,5000,1.2888,1.15
POL003242,Insured NBTUSKQH,722511,Restaurants,CA,West,13,1129283.75,2701680.99,4,1,5e+06,2500,1.0247,1.15
POL003243,Insured OWFOWTFI,722511,Restaurants,FL,South,6,303303.99,917256.91,22,0,1e+06,1000,1.0833,1.15
POL003244,Insured WATXFVMV,452319,Retail,AZ,West,21,1690388.83,4876013.43,7,2,1e+06,2500,0.7044,1.05
POL003245,Insured UXWWDJAX,621111,Physician Offices,WA,West,24,1438225.58,5990715.33,8,0,2e+06,5000,1.3549,0.95
POL003246,Insured UIKHKXOE,621111,Physician Offices,FL,South,39,3354219.86,14780152.18,7,1,1e+06,2500,0.9662,0.95
POL003247,Insured QYRPARGL,236220,Construction,TX,South,11,857606.83,3474408.98,17,3,1e+06,2500,0.7408,1.35
POL003248,Insured HIAGSBTD,611110,Schools,PA,Northeast,33,2017799.39,5131989.42,42,0,1e+06,1000,1.2295,0.9
POL003249,Insured WURFKMIL,621111,Physician Offices,WA,West,53,6048500.81,22783687.06,15,0,1e+06,2500,0.6609,0.95
POL003250,Insured FJLGBACA,611110,Schools,GA,South,88,8629132.29,35884356.34,35,0,1e+06,5000,0.9728,0.9
POL003251,Insured KMREGIRI,621111,Physician Offices,FL,South,34,3079957.08,9740543.6,36,0,2e+06,2500,1.1504,0.95
POL003252,Insured ROMOSSLH,611110,Schools,NC,South,67,4891691.42,16066368.51,8,0,5e+06,1000,1.5183,0.9
POL003253,Insured JWHEYOKW,812112,Beauty Salons,TX,South,11,1055980.65,4652702.06,9,1,1e+06,2500,1.3376,1.1
POL003254,Insured LXEMVHQT,621111,Physician Offices,PA,Northeast,74,4750561.86,12240105.49,8,2,1e+06,2500,0.9997,0.95
POL003255,Insured EOXJMUHK,621111,Physician Offices,PA,Northeast,26,3049524.27,10659473.08,14,1,1e+06,1000,1.3818,0.95
POL003256,Insured TIXXLFKR,722511,Restaurants,NY,Northeast,125,8387289.99,29079595.7,15,3,2e+06,2500,1.0199,1.15
POL003257,Insured FBTMMTFS,722511,Restaurants,NY,Northeast,33,3701389.23,7959147.62,9,4,1e+06,2500,1.0848,1.15
POL003258,Insured WQCXWSPK,722511,Restaurants,PA,Northeast,35,1552100.86,4133237.65,9,1,1e+06,2500,0.8799,1.15
POL003259,Insured QTZGPZGR,541330,Engineering Services,GA,South,17,1493832.13,3227955.93,4,0,2e+06,2500,0.8633,0.85
POL003260,Insured PUFLYLUB,236220,Construction,TX,South,75,6855618.78,20484649.7,16,1,2e+06,5000,1.5199,1.35
POL003261,Insured XEBTOSYX,722511,Restaurants,FL,South,47,2156346.07,7142148.18,9,0,1e+06,10000,1.5234,1.15
POL003262,Insured GTACIBSC,452319,Retail,CA,West,51,4987548.96,8040624.99,8,1,1e+06,2500,1.7217,1.05
POL003263,Insured KOWPVPAZ,611110,Schools,FL,South,27,3201885.62,12057398.46,12,1,1e+06,10000,0.7327,0.9
POL003264,Insured MRBXRDBD,812112,Beauty Salons,NC,South,62,4043063.55,10628603.93,12,3,1e+06,2500,1.0689,1.1
POL003265,Insured EVKJAUGF,621111,Physician Offices,CA,West,13,1583543.62,3651587.26,9,0,2e+06,2500,1.4216,0.95
POL003266,Insured EIDVOBLJ,812112,Beauty Salons,FL,South,31,2746976.04,4408839.13,10,3,1e+06,2500,0.8552,1.1
POL003267,Insured JJQOMBLD,611110,Schools,IL,Midwest,14,1297252.76,3801694.08,14,0,1e+06,1000,1.0576,0.9
POL003268,Insured CGRWBENC,722511,Restaurants,WA,West,35,4350315.06,17714180.92,11,0,1e+06,1000,0.9039,1.15
POL003269,Insured MAGKARXY,452319,Retail,NC,South,32,2371672.74,9731941.65,8,0,2e+06,2500,1.3235,1.05
POL003270,Insured QKOKTUPR,236220,Construction,GA,South,32,1376217.46,2705582.67,17,0,5e+06,2500,1.2178,1.35
POL003271,Insured OROOSVTQ,611110,Schools,IL,Midwest,11,1065871.09,2285513.57,22,1,5e+06,5000,1.271,0.9
POL003272,Insured OAPNNMCP,621111,Physician Offices,FL,South,30,1628831.97,7157335.77,10,0,1e+06,1000,0.9644,0.95
POL003273,Insured WUGNPLJO,621111,Physician Offices,IL,Midwest,39,3245499.49,14012160.11,10,1,2e+06,10000,1.1516,0.95
POL003274,Insured VCQJRZXH,621111,Physician Offices,FL,South,17,2111817.44,9033426.95,8,0,1e+06,2500,1.6533,0.95
POL003275,Insured HMYIWCQD,812112,Beauty Salons,AZ,West,97,8029201.09,23274946.77,9,3,1e+06,10000,1.3911,1.1
POL003276,Insured VVQUQEGH,621111,Physician Offices,AZ,West,26,2721482.63,10580028.21,6,1,1e+06,1000,0.5945,0.95
POL003277,Insured GLECQXMB,812112,Beauty Salons,IL,Midwest,77,7403218.56,20366556.24,12,1,1e+06,25000,0.7465,1.1
POL003278,Insured JWINTHSC,722511,Restaurants,TX,South,9,484125,1314621.09,33,2,5e+06,5000,1.0224,1.15
POL003279,Insured ENTCVLCO,452319,Retail,PA,Northeast,25,2500574.37,9906846.31,18,1,1e+06,2500,1.1587,1.05
POL003280,Insured THYFWZCX,236220,Construction,WA,West,6,228330.77,640199.83,6,2,2e+06,5000,1.0885,1.35
POL003281,Insured GWOWKDWF,236220,Construction,CA,West,48,5967262.16,14435820.91,16,0,1e+06,10000,1.2825,1.35
POL003282,Insured KDYKASHS,541330,Engineering Services,IL,Midwest,22,1403987.45,3423865.01,19,1,2e+06,5000,0.7764,0.85
POL003283,Insured MYEBBJXH,611110,Schools,NC,South,55,4871532.87,14410369.12,13,2,1e+06,5000,1.0676,0.9
POL003284,Insured SPGJRYJX,541330,Engineering Services,FL,South,7,733085.02,2190084.66,12,2,5e+06,10000,0.9866,0.85
POL003285,Insured ANUVNLIK,621111,Physician Offices,NC,South,22,1720427.06,6431106.26,2,0,2e+06,25000,1.5457,0.95
POL003286,Insured JSVYJUCE,541330,Engineering Services,AZ,West,12,1322594.52,4647014.35,24,0,2e+06,10000,1.5682,0.85
POL003287,Insured PMMLHARR,452319,Retail,NC,South,36,4257709.1,11033510.65,7,0,1e+06,1000,1.2005,1.05
POL003288,Insured NJYFVCAD,722511,Restaurants,WA,West,9,847916.31,2232558.95,15,1,2e+06,2500,1.2505,1.15
POL003289,Insured VFIMZDWJ,621111,Physician Offices,WA,West,40,2297821.21,7331413.02,5,0,1e+06,10000,0.636,0.95
POL003290,Insured EJFMEFHO,541330,Engineering Services,CA,West,31,2594350.24,8929626.18,12,1,1e+06,1000,1.1225,0.85
POL003291,Insured JORLMGYD,541330,Engineering Services,PA,Northeast,59,3286599.56,6743821.21,17,1,1e+06,5000,0.8129,0.85
POL003292,Insured NZCGVCSL,621111,Physician Offices,TX,South,16,1584583.02,5409462.85,7,0,5e+06,25000,1.1721,0.95
POL003293,Insured EBKXALAL,621111,Physician Offices,CA,West,29,2297711.61,7295213.34,20,0,2e+06,10000,0.7426,0.95
POL003294,Insured ZZPMUXVX,236220,Construction,AZ,West,20,2438008.69,9289590.42,18,2,1e+06,10000,0.6527,1.35
POL003295,Insured CJKUFNAR,812112,Beauty Salons,PA,Northeast,27,1815408.11,5052767.5,39,1,1e+06,2500,2.056,1.1
POL003296,Insured GFDCCKIC,236220,Construction,TX,South,100,5660946.5,21118098.81,23,2,2e+06,2500,1.2761,1.35
POL003297,Insured ITJBISJJ,611110,Schools,CA,West,6,552741.57,1574366.56,16,0,1e+06,2500,0.7797,0.9
POL003298,Insured URJORWSV,611110,Schools,CA,West,76,5203700.58,11511064.76,26,0,2e+06,1000,0.5267,0.9
POL003299,Insured OQTPUAHR,452319,Retail,IL,Midwest,24,1188917.24,3355313.98,17,1,1e+06,10000,0.8407,1.05
POL003300,Insured WHVJUSXO,541330,Engineering Services,NC,South,82,8999983.31,37867310.79,13,0,5e+06,1000,0.6001,0.85
POL003301,Insured HTGJJSWH,236220,Construction,WA,West,20,1232843.69,2417876.24,13,3,5e+06,2500,1.2457,1.35
POL003302,Insured MWVJWUYO,236220,Construction,GA,South,60,4098265.31,14084679.33,15,1,2e+06,10000,0.8155,1.35
POL003303,Insured FHRFRDFW,722511,Restaurants,TX,South,15,1490773.17,2457929.91,6,0,1e+06,10000,1.0698,1.15
POL003304,Insured HQPKYMUY,236220,Construction,NC,South,20,1989062.47,7185793.88,14,0,1e+06,2500,1.2909,1.35
POL003305,Insured ESZSSJPA,541330,Engineering Services,NY,Northeast,13,596091.22,927701.26,14,1,2e+06,5000,1.0043,0.85
POL003306,Insured DFMNDVVE,452319,Retail,GA,South,54,3787605.89,6264969.32,10,0,1e+06,10000,0.8714,1.05
POL003307,Insured LPAIZIZI,452319,Retail,TX,South,27,1054015.27,1678426.12,25,0,1e+06,2500,0.561,1.05
POL003308,Insured LNKQIPEA,452319,Retail,NC,South,46,5738610.25,15710235.37,9,1,1e+06,5000,1.2658,1.05
POL003309,Insured BUHSLICQ,722511,Restaurants,AZ,West,4,401760.29,812412.34,45,1,2e+06,10000,0.7071,1.15
POL003310,Insured TRGNKUNU,621111,Physician Offices,CA,West,26,2139280.19,7677869.88,5,0,1e+06,1000,0.7769,0.95
POL003311,Insured PWMPNBFP,812112,Beauty Salons,NY,Northeast,33,2026674.61,6586207.02,12,0,1e+06,2500,1.207,1.1
POL003312,Insured AEGTXKNL,812112,Beauty Salons,IL,Midwest,12,1469741.33,6349870.02,18,2,1e+06,10000,1.1887,1.1
POL003313,Insured LCMFDUTK,236220,Construction,IL,Midwest,11,508711.21,1881327.01,20,2,5e+06,2500,1.6417,1.35
POL003314,Insured RQKROBRW,611110,Schools,WA,West,11,1000227.69,1726351.5,5,2,2e+06,5000,0.96,0.9
POL003315,Insured UNCQGKFG,452319,Retail,PA,Northeast,14,639413.35,1511802.91,6,0,5e+06,2500,0.9515,1.05
POL003316,Insured WOAITJGD,541330,Engineering Services,PA,Northeast,18,1481403.7,6046431.32,17,0,2e+06,10000,1.6901,0.85
POL003317,Insured XYYZJZAI,611110,Schools,AZ,West,68,6891725.53,29972249.2,8,2,5e+06,5000,0.7838,0.9
POL003318,Insured RCZKAZWA,236220,Construction,AZ,West,6,729474.87,1207431.34,10,0,2e+06,10000,1.0965,1.35
POL003319,Insured TNYJDOHE,236220,Construction,WA,West,30,3711993.61,15310655.78,5,0,1e+06,5000,1.3672,1.35
POL003320,Insured IIARZCMG,722511,Restaurants,AZ,West,27,2316993.29,6598145.94,21,2,1e+06,2500,0.5511,1.15
POL003321,Insured AVLUGJIL,452319,Retail,PA,Northeast,9,535232.95,967769.53,6,3,5e+06,5000,0.9548,1.05
POL003322,Insured XMEMFUJA,236220,Construction,FL,South,15,1715669.84,5079329.12,8,1,5e+06,2500,1.5819,1.35
POL003323,Insured VYEZOBYC,236220,Construction,IL,Midwest,28,2761273.05,10908915.25,30,2,2e+06,2500,1.241,1.35
POL003324,Insured SITSQPTJ,611110,Schools,FL,South,13,1468448.49,3210223.24,11,2,1e+06,10000,1.1139,0.9
POL003325,Insured GXFOSVDT,611110,Schools,GA,South,15,1301535.17,4450461.35,25,1,1e+06,2500,1.5916,0.9
POL003326,Insured BPKLIBHK,541330,Engineering Services,TX,South,18,904186.89,3607274.01,18,1,1e+06,2500,0.9458,0.85
POL003327,Insured ENYSOPDC,452319,Retail,PA,Northeast,56,2793229.18,12150877.15,17,2,1e+06,5000,0.6927,1.05
POL003328,Insured SRNUADGU,236220,Construction,NC,South,27,1494260.84,5422209.35,6,3,1e+06,2500,0.7219,1.35
POL003329,Insured DAJKVPCJ,812112,Beauty Salons,PA,Northeast,27,1107581.33,3011251.34,24,4,1e+06,1000,1.4218,1.1
POL003330,Insured XVNCDQKK,452319,Retail,NC,South,25,2666889.99,6644779.77,11,0,1e+06,5000,1.1376,1.05
POL003331,Insured ZBUCVKKX,722511,Restaurants,PA,Northeast,13,585490.25,2325536.71,23,1,1e+06,1000,0.8271,1.15
POL003332,Insured URMLQAPW,611110,Schools,AZ,West,6,367671.72,1540029.96,14,0,2e+06,25000,0.9004,0.9
POL003333,Insured CSIOOZXO,236220,Construction,NC,South,26,3117240.11,6539386.77,7,0,2e+06,2500,0.7247,1.35
POL003334,Insured EWWKOHSX,722511,Restaurants,CA,West,8,934135.23,3203287.97,25,0,2e+06,10000,0.9898,1.15
POL003335,Insured KHPRRCWL,611110,Schools,AZ,West,168,15385895.09,59467788.94,11,1,1e+06,10000,1.2727,0.9
POL003336,Insured ZNNIKHYG,621111,Physician Offices,AZ,West,20,1310563.58,3143254.78,16,1,5e+06,1000,1.0015,0.95
POL003337,Insured LZJBCVYT,621111,Physician Offices,NY,Northeast,14,868778.46,2969228.74,9,0,2e+06,10000,1.3031,0.95
POL003338,Insured CSDULPVZ,236220,Construction,GA,South,42,3553561.59,6699885.81,4,1,2e+06,5000,0.8074,1.35
POL003339,Insured KFYXKUMU,722511,Restaurants,PA,Northeast,17,1989725.8,6863557.51,4,0,2e+06,1000,0.5785,1.15
POL003340,Insured XDNJLAYQ,452319,Retail,TX,South,24,1715783,4151253.07,11,1,2e+06,2500,0.9112,1.05
POL003341,Insured DPMGTIBG,541330,Engineering Services,PA,Northeast,26,2492157.58,5849733.2,15,0,1e+06,5000,0.7162,0.85
POL003342,Insured RRMEECKT,541330,Engineering Services,PA,Northeast,13,509590.09,912519.52,7,0,1e+06,1000,1.1703,0.85
POL003343,Insured SQMZBSDD,722511,Restaurants,WA,West,24,2755211.23,9509376.28,9,1,1e+06,10000,0.7896,1.15
POL003344,Insured CDLQNUSO,236220,Construction,NY,Northeast,37,4288873.08,9036731.99,24,0,2e+06,5000,1.3436,1.35
POL003345,Insured HTPGRVMJ,236220,Construction,TX,South,52,6022530.19,10524671.57,30,2,1e+06,2500,0.8844,1.35
