policy_id,year,exposure,payroll
POL003579,2018,0.649,504365.49
POL003580,2019,0.812,10526910.99
POL003580,2020,0.749,9712452.18
POL003581,2024,0.872,5475096.7
POL003582,2018,0.96,1940092.32
POL003582,2019,0.677,1901826.94
POL003583,2019,0.687,8960946.38
POL003583,2020,0.906,7771658.9
POL003583,2021,0.953,8223691.21
POL003584,2023,0.863,1804375.11
POL003585,2020,0.764,1041102.21
POL003586,2020,0.932,800917.47
POL003587,2024,0.946,6601278.97
POL003588,2024,0.935,714827.83
POL003589,2021,0.908,964601.6
POL003589,2022,0.841,991655.74
POL003590,2022,0.987,1474696.48
POL003590,2023,0.94,1515499.05
POL003591,2023,0.774,12670247.92
POL003591,2024,0.664,11917366.11
POL003592,2018,0.611,6231637.11
POL003592,2019,0.962,6568291.91
POL003593,2024,0.932,2022971.3
POL003594,2020,0.653,1445280.02
POL003595,2021,0.847,825599.73
POL003595,2022,0.968,872406.77
POL003596,2019,0.989,1295247.75
POL003596,2020,0.877,1207854.22
POL003597,2023,0.686,3380600.55
POL003597,2024,0.799,3788330.25
POL003598,2020,0.958,500056.01
POL003599,2023,0.75,1135427.58
POL003599,2024,0.904,1098064.61
POL003600,2019,0.948,584920.42
POL003601,2020,0.711,1289872.63
POL003602,2019,0.956,1650531.65
POL003603,2024,0.631,6850783.76
POL003604,2024,0.717,5205057.06
POL003605,2022,0.79,1589467.49
POL003605,2023,0.822,1525054.96
POL003606,2023,0.957,1115553.98
POL003606,2024,0.636,1240416.98
POL003607,2018,0.811,948467.18
POL003607,2019,0.959,943329.97
POL003608,2022,0.951,2324436.91
POL003608,2023,0.66,2301373.43
POL003609,2023,0.923,843160.59
POL003610,2018,0.877,18364906.4
POL003611,2021,0.748,1685150.04
POL003611,2022,0.9,1772018.54
POL003612,2018,0.649,13865955.66
POL003613,2022,0.75,1144099.66
POL003613,2023,0.659,1074805.75
POL003614,2024,0.945,2386150.84
POL003615,2018,0.831,3928297.19
POL003615,2019,0.681,3855757.05
POL003616,2022,0.848,808051.22
POL003617,2020,0.927,627908.2
POL003617,2021,0.953,626902.39
POL003618,2020,0.688,659948.54
POL003618,2021,0.766,594580.12
POL003618,2022,0.673,620812.45
POL003619,2019,0.799,2057078.81
POL003620,2023,0.96,2973940.16
POL003620,2024,0.656,3322926.57
POL003621,2021,0.676,5370501.06
POL003621,2022,0.627,4845751.52
POL003622,2022,0.651,300368.51
POL003622,2023,0.792,304309.81
POL003623,2018,0.972,1456645.21
POL003624,2019,0.905,1648534.76
POL003624,2020,0.934,1534726.69
POL003624,2021,0.745,1662447.31
POL003625,2020,0.731,2583340.4
POL003626,2024,0.724,820170.55
POL003627,2022,0.767,1687747.82
POL003627,2023,0.871,1742690.41
POL003628,2019,0.687,439033.25
POL003628,2020,0.917,443497.08
POL003629,2019,0.943,2260035.49
POL003630,2020,0.751,1444022.09
POL003630,2021,0.941,1468632.42
POL003630,2022,0.696,1463295.34
POL003630,2023,0.742,1522543.02
POL003631,2024,0.827,922921.4
POL003632,2019,0.926,1970841.18
POL003633,2019,0.973,4720490.68
POL003633,2020,0.738,4923577.05
POL003633,2021,0.956,4546868.69
POL003634,2019,0.915,3716270.34
POL003635,2020,0.929,1405551.06
POL003636,2020,0.811,4652766.7
POL003637,2022,0.876,2144946.89
POL003638,2020,0.716,2052652.24
POL003639,2021,0.608,4650813.31
POL003639,2022,0.824,5064059.25
POL003640,2022,0.973,5725313.99
POL003640,2023,0.644,6060871.39
POL003641,2019,0.936,2102328.1
POL003642,2023,0.827,7043748.11
POL003643,2022,0.809,5880903.62
POL003643,2023,0.707,5912048.6
POL003643,2024,0.883,5885417.53
POL003644,2018,0.962,2054922.44
POL003644,2019,0.907,2064075.77
POL003644,2020,0.794,2057511.63
POL003644,2021,0.842,1994728.15
POL003645,2021,0.906,4338738.12
POL003645,2022,0.983,4085646.41
POL003646,2018,0.613,1051582.93
POL003647,2024,0.744,1336577.83
POL003648,2019,0.728,1499631.37
POL003649,2022,0.954,4004983.85
POL003649,2023,0.762,4057942.32
POL003650,2018,0.617,1231596.78
POL003650,2019,0.772,1334564.34
POL003650,2020,0.996,1308633.56
POL003651,2024,0.771,1314833.21
POL003652,2024,0.661,790585.86
POL003653,2020,0.972,1789770.28
POL003653,2021,0.809,2032670.61
POL003653,2022,0.788,1882491.9
POL003654,2019,0.986,4785313.36
POL003654,2020,0.812,5198559.25
POL003654,2021,0.96,4779915.49
POL003654,2022,0.911,5465083.19
POL003655,2020,0.998,1890832.42
POL003656,2018,0.934,888903.62
POL003656,2019,0.888,875837.51
POL003657,2022,0.625,3355728.95
POL003657,2023,0.871,3292381.51
POL003657,2024,0.691,3013949.82
POL003658,2023,0.717,666292.56
POL003658,2024,0.761,645846.13
POL003659,2023,0.682,2094479.21
POL003659,2024,0.704,2009538.6
POL003660,2024,0.827,999697.81
POL003661,2024,0.684,2824933.8
POL003662,2023,0.65,4297577.89
POL003663,2018,0.907,6201369.17
POL003664,2022,0.915,4147080
POL003665,2022,0.933,562884.58
POL003665,2023,0.846,604458.64
POL003665,2024,0.996,530518.89
POL003666,2021,0.997,8843074.44
POL003666,2022,0.924,8907102.12
POL003666,2023,0.899,8543582.41
POL003667,2024,0.668,590292.08
POL003668,2020,0.61,1337587.35
POL003669,2024,0.608,9539878.16
POL003670,2018,0.743,5984719.03
POL003670,2019,0.721,5976626.01
POL003671,2022,0.962,6629984.81
POL003671,2023,0.988,6307928.22
POL003672,2023,0.959,501255.01
POL003672,2024,0.809,540410.27
POL003673,2020,0.851,2159335.14
POL003674,2018,0.612,857630.15
POL003674,2019,0.663,881396.25
POL003674,2020,0.912,853619.72
POL003675,2023,0.985,4504436.54
POL003675,2024,0.753,4435374.64
POL003676,2024,0.716,8866310.2
POL003677,2019,0.818,415339
POL003677,2020,0.913,439901.78
POL003678,2019,0.848,2988170.5
POL003679,2019,0.666,609929.54
POL003680,2019,0.949,10817694.1
POL003681,2024,0.758,1382797.48
POL003682,2022,0.749,1177745.14
POL003683,2019,0.755,830995.35
POL003683,2020,0.972,861016.46
POL003683,2021,0.697,768136.36
POL003684,2021,0.732,5047995.23
POL003685,2020,0.967,544242.5
POL003685,2021,0.897,591907.52
POL003686,2023,0.704,4057720.37
POL003686,2024,0.957,4141973.63
POL003687,2018,0.711,1072329.05
POL003688,2018,0.649,5150681.66
POL003689,2023,0.782,466517.16
POL003689,2024,0.735,487109.15
POL003690,2020,0.856,622399.92
POL003690,2021,0.774,565134.47
POL003691,2019,0.922,3119065.82
POL003691,2020,0.823,2999083.59
POL003692,2018,1,920653.09
POL003692,2019,0.755,1013098.16
POL003693,2023,0.707,1284077.38
POL003693,2024,0.608,1254228.55
POL003694,2019,0.744,4689400.93
POL003695,2019,0.613,1072337.27
POL003695,2020,0.943,1163840.81
POL003695,2021,0.653,1094512.7
POL003696,2021,0.747,2915805.05
POL003696,2022,0.865,3000723.09
POL003697,2022,0.613,925981.32
POL003698,2021,0.685,5442193.44
POL003698,2022,0.705,5334200.67
POL003699,2020,0.609,4039583.77
POL003700,2021,0.705,1632483.24
POL003701,2024,0.783,2581285.25
POL003702,2022,0.908,3833615.81
POL003703,2018,0.871,1340148.23
POL003704,2019,0.888,10815639.27
POL003705,2022,0.874,7209742.47
POL003705,2023,0.938,7239123.48
POL003706,2024,0.794,1832059.43
POL003707,2018,0.631,2134374
POL003707,2019,0.61,2335947.66
POL003708,2021,0.637,3565201.37
POL003708,2022,0.875,3461251.18
POL003708,2023,0.668,3558563.26
POL003709,2019,0.676,1196361.3
POL003709,2020,0.992,1318403.51
POL003709,2021,0.667,1197267.41
POL003709,2022,0.922,1254975.32
POL003710,2018,0.933,2685173.88
POL003710,2019,0.911,2434553.15
POL003711,2019,0.748,1721046.04
POL003712,2021,0.822,954764.01
POL003712,2022,0.743,961323.56
POL003713,2021,0.766,438240.17
POL003713,2022,0.874,424656.52
POL003713,2023,0.928,419591.34
POL003714,2023,0.715,704681.49
POL003715,2019,0.638,2519783.11
POL003715,2020,0.874,2435151.36
POL003716,2022,0.861,7405627.08
POL003716,2023,0.799,7071465.08
POL003716,2024,0.734,6669730.42
POL003717,2024,0.773,842499.23
POL003718,2018,0.619,6461099.99
POL003718,2019,0.879,6298781.29
POL003719,2020,0.754,7537047.77
POL003720,2022,0.922,5741829.85
POL003720,2023,0.702,5419007.23
POL003721,2024,0.61,5295860.88
POL003722,2023,0.909,1691393.81
POL003722,2024,0.686,1547132.6
POL003723,2021,0.745,812415.91
POL003723,2022,0.732,808158.88
POL003723,2023,0.963,828036.97
POL003724,2020,0.673,1114258.13
POL003724,2021,0.904,1107639.59
POL003724,2022,0.895,1221682.64
POL003725,2020,0.703,1579538.58
POL003726,2022,0.645,2226711.42
POL003727,2019,0.885,5224881.97
POL003727,2020,0.773,5133107.73
POL003727,2021,0.875,5107755.15
POL003728,2023,0.676,1402938.44
POL003728,2024,0.624,1370826.36
POL003729,2018,0.714,9510667.76
POL003730,2021,0.754,1052910.6
POL003730,2022,0.627,1029887.35
POL003730,2023,0.616,927978.83
POL003731,2019,0.807,1899871.82
POL003732,2018,0.772,4819289.45
POL003733,2020,0.921,1169834.77
POL003733,2021,0.766,1137614.4
POL003733,2022,0.942,1082096.93
POL003734,2024,0.898,1199630.73
POL003735,2023,0.887,1125580.94
POL003735,2024,0.987,1092693.67
POL003736,2019,0.936,540582.13
POL003737,2023,0.762,654238.39
POL003738,2021,0.658,506376.7
POL003738,2022,0.757,497619.47
POL003739,2020,0.669,1636865.91
POL003740,2018,0.69,2354822.18
POL003740,2019,0.658,2414081.42
POL003740,2020,0.726,2590971.3
POL003741,2021,0.806,1474201.2
POL003742,2019,0.621,1048478.44
POL003742,2020,0.978,1073183.22
POL003743,2022,0.862,16531811.11
POL003744,2021,0.928,820714.35
POL003745,2019,0.941,3700874.07
POL003745,2020,0.794,3628836.79
POL003746,2024,0.638,1369159.04
POL003747,2018,0.766,2648832.12
POL003747,2019,0.855,2494061.31
POL003748,2021,0.665,998244.87
POL003748,2022,0.687,1044726.12
POL003748,2023,0.877,997037.04
POL003748,2024,0.67,1007424.06
POL003749,2023,0.93,13549046.75
POL003749,2024,0.819,13508671.82
POL003750,2022,0.864,1765265
POL003751,2021,0.667,2562576.62
POL003752,2022,0.696,1074386.23
POL003753,2024,0.698,5336478.93
POL003754,2021,0.703,907139.25
POL003755,2019,0.714,4542337.47
POL003755,2020,0.836,4389535.85
POL003755,2021,0.667,4383992.14
POL003755,2022,0.695,4930998.76
POL003756,2024,0.904,4666993.41
POL003757,2024,0.666,3882161.36
POL003758,2023,0.741,1542222.47
POL003759,2018,0.613,1502842.4
POL003759,2019,0.895,1504886.97
POL003760,2022,0.992,1784083.04
POL003761,2021,0.729,3556598.01
POL003762,2019,0.901,2395617.94
POL003762,2020,0.666,2225761.44
POL003762,2021,0.791,2222735.64
POL003763,2021,0.832,3663437.62
POL003764,2024,0.986,2304813.5
POL003765,2024,0.611,986624.07
POL003766,2021,0.876,906096.71
POL003767,2018,0.609,2601014.02
POL003768,2018,0.658,4632081.72
POL003769,2018,0.879,9377373.69
POL003769,2019,0.635,9868451.75
POL003770,2021,0.604,2142219.44
POL003771,2019,0.756,981776.21
POL003771,2020,0.699,1060836.43
POL003771,2021,0.706,976183.02
POL003772,2023,0.996,1287652.61
POL003772,2024,0.77,1396487.54
POL003773,2024,0.73,1627567.09
POL003774,2022,0.641,738667.24
POL003774,2023,0.702,766705.65
POL003774,2024,0.769,687134.66
POL003775,2021,0.732,995150.18
POL003775,2022,0.784,940672.08
POL003775,2023,0.987,1025401.43
POL003775,2024,0.663,987406.64
POL003776,2019,0.718,1346024.49
POL003776,2020,0.969,1507315
POL003776,2021,0.625,1422696.17
POL003776,2022,0.842,1382175.37
POL003777,2022,0.663,1502485.07
POL003777,2023,0.957,1486407.82
POL003778,2024,0.942,233903.72
POL003779,2022,0.743,2582713.86
POL003779,2023,0.764,2526919.19
POL003780,2022,0.701,2226433.96
POL003780,2023,0.622,2367253.87
POL003780,2024,0.63,2338617.15
POL003781,2022,0.844,1111061.89
POL003781,2023,0.942,1046338.87
POL003781,2024,0.723,1186550.69
POL003782,2022,0.756,9038077.53
POL003783,2023,0.756,8219721.39
POL003783,2024,0.982,7862829.01
POL003784,2018,0.86,326516.17
POL003784,2019,0.936,366941.82
POL003785,2019,0.833,1961775.66
POL003785,2020,0.762,2065835.16
POL003785,2021,0.619,1850454.8
POL003786,2024,0.718,4656804.98
POL003787,2019,0.986,1997025.19
POL003787,2020,0.679,1950056.44
POL003788,2018,0.743,723935
POL003789,2022,0.613,2225581.68
POL003790,2021,0.773,2098925.67
POL003790,2022,0.623,1943696.34
POL003791,2021,0.925,5440853.27
POL003791,2022,0.639,5723878.19
POL003792,2023,0.667,7669244.51
POL003792,2024,0.754,8236177.61
POL003793,2020,0.664,1380163.01
POL003794,2023,0.896,2792006.75
POL003795,2021,0.857,9273375.33
POL003795,2022,0.813,8846741.03
POL003796,2020,0.633,6126927.44
POL003797,2020,0.977,740270.99
POL003798,2024,0.988,1683949.32
POL003799,2021,0.66,9412443.04
POL003799,2022,0.921,8669500.25
POL003800,2024,0.842,3278441.91
POL003801,2022,0.887,340795.42
POL003802,2021,0.969,3445393.65
POL003802,2022,0.93,3569036.06
POL003802,2023,0.638,3442446.57
POL003803,2019,0.745,2564801.26
POL003803,2020,0.709,2375914.1
POL003803,2021,0.708,2553992.08
POL003804,2024,0.897,5853507.1
POL003805,2019,0.881,1468374.89
POL003806,2019,0.85,6975009.17
POL003807,2021,0.865,2362144.52
POL003807,2022,0.829,2476421.04
POL003807,2023,0.935,2447599.79
POL003807,2024,0.986,2214041.63
POL003808,2021,0.721,1544384.23
POL003809,2022,0.829,492178.92
POL003809,2023,0.927,433083.61
POL003809,2024,0.89,430562.63
POL003810,2024,0.7,452319.23
POL003811,2022,0.646,1716632.55
POL003811,2023,0.935,1807845.15
POL003811,2024,0.825,1745190.98
POL003812,2020,0.706,3406862.11
POL003812,2021,0.95,3365206.75
POL003813,2022,0.72,2673070.47
POL003813,2023,0.965,2880728.19
POL003814,2022,0.846,693794.48
POL003814,2023,0.636,717413.31
POL003815,2019,0.833,3062441.65
POL003815,2020,0.851,3359266.7
POL003815,2021,0.997,3124612.88
POL003815,2022,0.766,3283921.44
POL003816,2018,0.867,1895840.73
POL003816,2019,0.673,2192617.93
POL003816,2020,0.885,1984473.54
POL003817,2018,0.785,5614939.3
POL003817,2019,0.932,5274948.71
POL003817,2020,0.969,5517621.25
POL003818,2019,0.79,786514.01
POL003818,2020,0.986,835551.75
POL003818,2021,0.734,802890.63
POL003819,2021,0.709,1542809.2
POL003819,2022,0.739,1407787.43
POL003819,2023,0.882,1468969.67
POL003820,2023,0.887,2582605.44
POL003820,2024,0.804,2857153.54
POL003821,2021,0.635,589697.13
POL003821,2022,0.804,609115.6
POL003822,2023,0.699,2020711.97
POL003822,2024,0.951,2068091.93
POL003823,2019,0.655,1459136.85
POL003824,2022,0.632,1445974.81
POL003824,2023,0.707,1388150.7
POL003824,2024,0.977,1328328.26
POL003825,2018,0.963,635768.2
POL003825,2019,0.754,576610.72
POL003826,2022,0.958,1315597.6
POL003826,2023,0.886,1322594.96
POL003826,2024,0.859,1397631.02
POL003827,2019,0.612,2922864.77
POL003828,2024,0.94,244513.84
POL003829,2022,0.865,916219.21
POL003829,2023,0.823,833163.88
POL003830,2021,0.605,3325102.96
POL003830,2022,0.768,3465188.59
POL003830,2023,0.665,3331832.49
POL003830,2024,0.954,3435655.07
POL003831,2018,0.972,1075600.93
POL003831,2019,0.686,1072292
POL003832,2019,0.87,715375.98
POL003832,2020,0.905,713940.63
POL003832,2021,0.643,754703.38
POL003832,2022,0.63,758298.94
POL003833,2020,0.69,3583261.15
POL003834,2020,0.96,305247.3
POL003834,2021,0.844,306419.79
POL003834,2022,0.99,324158.39
POL003835,2021,0.707,2048170.15
POL003835,2022,0.79,2065870.87
POL003835,2023,0.995,1895348.69
POL003835,2024,0.97,1920405.19
POL003836,2022,0.711,4395931.77
POL003836,2023,0.888,4879497.84
POL003837,2018,0.816,1233246.67
POL003837,2019,0.993,1309093.68
POL003838,2018,0.825,660827.21
POL003838,2019,0.964,648435.16
POL003839,2022,0.936,4193009.84
POL003840,2019,0.972,206072.75
POL003841,2024,0.84,1136169.14
POL003842,2023,0.846,581613.57
POL003842,2024,0.766,534707.44
POL003843,2021,0.871,2997458.1
POL003844,2022,0.934,4098922.88
POL003844,2023,0.858,4094389.08
POL003844,2024,0.828,4245456.84
POL003845,2024,0.994,2133999.64
POL003846,2018,0.812,1750257.51
POL003846,2019,0.69,1637329.74
POL003846,2020,0.971,1730697.08
POL003846,2021,0.926,1690379.2
POL003847,2022,0.985,1451223.65
POL003847,2023,0.826,1550485.22
POL003847,2024,0.901,1494074.49
POL003848,2020,0.825,713311.48
POL003848,2021,0.989,648306.66
POL003849,2020,0.923,4332237.49
POL003849,2021,0.709,4163650.96
POL003850,2021,0.762,760436.24
POL003850,2022,0.786,684500.25
POL003851,2018,0.666,1359180.48
POL003852,2018,0.667,1814427.37
POL003852,2019,0.742,1674051.37
POL003852,2020,0.852,1802428.6
POL003853,2022,0.68,1365866.81
POL003854,2018,0.772,12448182.23
POL003855,2020,0.812,2067432
POL003856,2019,0.701,716210.4
POL003856,2020,0.734,662536.68
POL003856,2021,0.909,710248.79
POL003857,2023,0.623,3644007.77
POL003858,2019,0.8,4664059.87
POL003858,2020,0.783,4481058.47
POL003859,2020,0.788,436938.25
POL003860,2018,0.841,2796459.42
POL003860,2019,0.753,2778387.27
POL003860,2020,0.615,2759326.05
POL003860,2021,0.726,2905944.82
POL003861,2018,0.736,897573.02
POL003862,2020,0.821,1119695.86
POL003862,2021,0.914,1219604
POL003862,2022,0.918,1128583.33
POL003863,2020,0.641,3361859.82
POL003863,2021,0.96,3132439.98
POL003864,2024,0.971,598544.9
POL003865,2018,0.645,1508457.25
POL003865,2019,0.654,1453239.19
POL003865,2020,0.811,1401533.04
POL003866,2024,0.748,895418.72
POL003867,2018,0.765,3547323.49
POL003867,2019,0.607,3629023.36
POL003867,2020,0.65,3365466.17
POL003868,2019,0.638,1526787.24
POL003868,2020,0.941,1547391.32
POL003869,2018,0.984,4498309.37
POL003869,2019,0.632,4315494.31
POL003869,2020,0.628,4462900.78
POL003869,2021,0.831,4099174.77
POL003870,2021,0.633,1608284.98
POL003870,2022,0.882,1845106.86
POL003871,2024,0.996,4576858.93
POL003872,2020,0.815,759951.84
POL003873,2024,1,3223878.62
POL003874,2024,0.673,2864851.77
POL003875,2022,0.798,1829242.49
POL003875,2023,0.731,1705942.9
POL003875,2024,0.719,1917571.41
POL003876,2022,0.749,1273081.29
POL003876,2023,0.663,1232127.9
POL003877,2023,0.943,1947089.38
POL003878,2019,0.917,2148449.08
POL003878,2020,0.865,2220161.82
POL003879,2021,0.82,1213917.08
POL003879,2022,0.71,1187273.2
POL003880,2020,0.78,1166560.06
POL003880,2021,0.883,1142397.47
POL003880,2022,0.946,1158377.99
POL003881,2021,0.799,1557107.26
POL003881,2022,0.96,1438964.81
POL003882,2019,0.683,1289960.01
POL003882,2020,0.725,1232978.39
POL003883,2023,0.819,3634479.08
POL003884,2023,0.985,2166299.32
POL003884,2024,0.896,2234438.27
POL003885,2018,0.609,2270746.05
POL003885,2019,0.707,2213305.69
POL003886,2020,0.796,1691685.45
POL003887,2020,0.634,1443156.64
POL003887,2021,0.829,1287867.52
POL003888,2023,0.847,1625627.7
POL003889,2024,0.886,1862887.15
POL003890,2022,0.85,3177922.29
POL003890,2023,0.674,2856058.81
POL003891,2022,0.645,1191655.06
POL003891,2023,0.836,1204296.7
POL003891,2024,0.732,1284648.89
POL003892,2019,0.914,479712.92
POL003892,2020,0.688,447840.32
POL003892,2021,0.654,462888.84
POL003893,2021,0.997,5911461.26
POL003893,2022,0.72,5746913.78
POL003893,2023,0.718,5329178.31
POL003894,2019,0.645,1278779.35
POL003894,2020,0.855,1331344.47
POL003894,2021,0.998,1289111.45
POL003894,2022,0.776,1448915.69
POL003895,2024,0.853,181872.31
POL003896,2018,0.921,1180806.19
POL003896,2019,0.684,1059614.05
POL003896,2020,0.826,1039414.28
POL003897,2019,0.93,7552666.2
POL003897,2020,0.987,8376023.81
POL003897,2021,0.778,8193448.32
POL003898,2018,0.858,1378426.11
POL003899,2018,0.805,1454835.11
POL003899,2019,0.608,1435603.87
POL003900,2018,0.602,471671.86
POL003901,2024,0.845,7253978.81
POL003902,2021,0.629,543054.98
POL003903,2020,0.786,888477.36
POL003903,2021,0.629,911724.9
POL003904,2021,0.646,609114.82
POL003905,2021,0.798,4466151.68
POL003906,2022,0.79,1365211.24
POL003906,2023,0.605,1272274.32
POL003906,2024,0.995,1241476.34
POL003907,2019,0.655,2040599.57
POL003907,2020,0.773,2012093.43
POL003907,2021,0.791,2089526.08
POL003907,2022,0.705,2024242.92
POL003908,2022,0.853,1567663.55
POL003908,2023,0.957,1566207.52
POL003909,2019,0.664,2676686.5
POL003910,2018,0.886,1481844.79
POL003911,2018,0.787,814766.79
POL003912,2019,0.747,1150216.81
POL003913,2020,0.915,512982.08
POL003913,2021,0.947,507450.45
POL003913,2022,0.994,503579.19
POL003914,2024,0.744,1979511.74
POL003915,2020,0.756,3736124.37
POL003916,2022,0.879,1117426.39
POL003917,2022,0.605,991760.58
POL003918,2018,0.628,6666007.99
POL003918,2019,0.963,6930669.49
POL003919,2021,0.653,1696223.16
POL003919,2022,0.91,1848320.62
POL003920,2021,0.896,682366.67
POL003921,2018,0.932,5437783.57
POL003921,2019,0.666,4922151.02
POL003922,2018,0.671,1357169.36
POL003922,2019,0.777,1454346.95
POL003923,2023,0.804,1305345.98
POL003924,2018,0.655,3099142.85
POL003924,2019,0.811,2990004.29
POL003924,2020,0.978,2817220.94
POL003924,2021,0.969,2787477.33
POL003925,2020,0.676,2297988.22
POL003925,2021,0.803,2245124.33
POL003926,2021,0.889,3900350.28
POL003926,2022,0.626,3653631.45
POL003927,2023,0.904,1934899.09
POL003927,2024,0.64,1780755.31
POL003928,2020,0.985,2434381.02
POL003928,2021,0.853,2369426
POL003928,2022,0.69,2459240.48
POL003929,2021,0.964,5990300.33
POL003930,2021,0.945,4508494.36
POL003930,2022,0.813,4186603.71
POL003931,2019,0.909,698552.25
POL003931,2020,0.666,717328.63
POL003932,2023,0.623,472394.54
POL003932,2024,0.779,494595.06
POL003933,2022,0.733,8098038.07
POL003933,2023,0.64,7628601.49
